ID,titulo,titulo_completo,empresa,comentario_curto,comentario,link,data,cidade,local,problema
106754819,Atraso na entrega - pedido do dia 18/05/20,Atraso na entrega - pedido do dia 18/05/20,Calçados Vittal, exatamente essa- ( [09/06/2020 07:30:20] Vital Calçados: pedido realizados no site da dafiti suporte apenas por lá[09/06/2020 07:30:49] Vital Calçados...,"Loja precisa trabalhar mais no atendimento ao cliente, visto que foram muito arrogante. Comprei um bota no dia 18/05/20 e até o momento não recebi. A compra foi realizada através da plataforma Dafiti porém a mesma deixa claro que o produto é vendido e entregue pela vittal! Sou cliente Dafiti a anos e nunca tive problema com os pedidos.  O pedido 4488318951 continha dos produtos um entregue pela Dafiti, que chegou dentro do prazo que era dia 03/06 e e outro a bota ( vendida e entregue pela vittal) Entrei em contato com whats da vittal (16) 99724-9056 pra saber que tipo de encomenda foi enviada o produto (PAC ou Sedex) e prazo pra chegar visto que o prazo mostrado no site da Dafiti era até dia 03/06 já tinha esgotado. E fui muito mal atendida, a resposta que tive muita arrogante! Foi exatamente essa- ( [09/06/2020 07:30:20] Vital Calçados: pedido realizados no site da dafiti suporte apenas por lá[09/06/2020 07:30:49] Vital Calçados: é vendido e entregue por nos , mais quem faz toda a gestão logística e informação com o cliente[09/06/2020 07:41:34] Vital Calçados: *Gestor*em nosso site temos total controle[09/06/2020 07:41:59] Vital Calçados: *Gestor*no site da dafiti que tem é eles , apenas fazemos a disponibilização dos produtos!Lamento veementemente que a Dafiti sirva de plataforma de venda pra esse tipo de loja ! A Dafiti pode até ser responsável pela logística, Mais quem estar com nome pra jogo é a Vittal Calçados, deviam selar pela satisfação do cliente não se importando por qual meio estão comprando os seus produtos!",https://www.reclameaqui.com.br/calcados-vittal/atraso-na-entrega-pedido-do-dia-18-05-20_NZnlp3bc6BEWSK4w/, 19/06/20 às 15h09,Rio de Janeiro, Rio de Janeiro - RJ,2
106744285,Entrega não realizada,Entrega não realizada,Carriers Logística e Tran...,"Fiz um pedido no site Calçados Net no dia 20, o qual a entrega é feita pela Carriers. O prazo de entrega seria até 04/06 e não recebi até hoje. Dizem que houve...","Fiz um pedido no site Calçados Net no dia 20, o qual a entrega é feita pela Carriers. O prazo de entrega seria até 04/06 e não recebi até hoje. Dizem que houve uma tentativa de entrega, mas acho improvável porque neste período tem gente em casa o dia inteiro para receber.",https://www.reclameaqui.com.br/carriers-logistica-e-transporte/entrega-nao-realizada_xf_WRsyLAvhLtAz3/, 19/06/20 às 13h07,São Gonçalo, São Gonçalo - RJ,2
106725879,MTA demora na entrega,MTA demora na entrega,Correios ,Meu pedido está paradão desde o dia 23/05 nos correios de Benfica RJ.... São calçados infantis. A entrega era até o dia 16/06...,Meu pedido está paradão desde o dia 23/05 nos correios de Benfica RJ.... São calçados infantis. A entrega era até o dia 16/06,https://www.reclameaqui.com.br/correios/mta-demora-na-entrega_3mcinehLdI8zWe3f/, 19/06/20 às 09h54,Rio de Janeiro, Rio de Janeiro - RJ,2
106677883,EMPRESA PESSIMA DE COMPRAR,EMPRESA PESSIMA DE COMPRAR,Tricae,"FIZ UM PEDIDO DIA 27/5/2020 ,DOIS CALÇADOS PRA MINHAS FILHAS ,UM DOS CALÇADOS CHEGOU RAPIDINHO ,E O OUTRO ATE HOJE NADA,LIGO PRA TRANSPORTADORA  FALA QUE VAI...","FIZ UM PEDIDO DIA 27/5/2020 ,DOIS CALÇADOS PRA MINHAS FILHAS ,UM DOS CALÇADOS CHEGOU RAPIDINHO ,E O OUTRO ATE HOJE NADA,LIGO PRA TRANSPORTADORA  FALA QUE VAI SER ENTREGUE E NUNCA QUE ENTREGUE ESTA COM 8 DIAS DE ATRASO,MANDEI EMAIL RECLAMANDO ,NÃO TIVE RETORNO ,LIGUEI PRO SAC DA TRICAE E AS ATENDENTES ME DISSE QUE TENHO QUE ESPERAR 7 DIAS UTEIS PRA ELES ENTRAR EM CONTATO COMIGO,LIGUEI NOVAMENTE PRA CANCELAR E ME DISSE QUE O ESTORNO SERIA SO DEPOIS QUE A TRANSPORTADORA ME ENTREGASSE E EU RECUSASSE ,COMO PODE ISSO? SE EU ESPERAR CHEGAR O TENIS PRA EU TER DOR DE CABEÇA PRA LIGAR NOVAMENTE E PEDIR O ESTORNO EU FICO COM O TENISESTOU INDIGNADA COM ESSA EMPRESA ,É A 2 VEZ Q COMPRO A PRIMEIRA MEU PEDIDO FOI DESVIADO A SEGUNDA ESSA DEMORA ,EMPRESA QUE VC LIGA E NEM TE EXPLICA NADA DIREITO,NAO TEM COMO RASTREAR,VC TEM QUE FICAR LIGANDO PRA TRANSPORTADORA E REZAR PRA ATENDER PQ SO DA OCUPADO!É UMA EMPRESA QUE EU NÃO INDICO,ANTES PAGAR MAIS CARO E TER ATENDIMENTO DE QUALIDADE DO QUE PAGAR BARATO E FICAR NESSA!EXTREMAMENTE INSATISFEITA!!",https://www.reclameaqui.com.br/tricae/empresa-pessima-de-comprar__KiQu3Io6WktvFom/, 18/06/20 às 14h49,Itatiaiuçu, Itatiaiuçu - MG,2
106648291,Entrega atrasada por mais de 15 dias,Entrega atrasada por mais de 15 dias,Tricae,"Realizei a compra de 3 calçados, sendo que apenas 1 foi entregue e os outros 2 estao atrasados ha mais de 15 dias, ja tentei contato com o telefone da empresa , sem sucesso....","Realizei a compra de 3 calçados, sendo que apenas 1 foi entregue e os outros 2 estao atrasados ha mais de 15 dias, ja tentei contato com o telefone da empresa , sem sucesso.",https://www.reclameaqui.com.br/tricae/entrega-atrasada-por-mais-de-15-dias_X2sMROWH5lNipojl/, 18/06/20 às 09h44,Niterói, Niterói - RJ,2
106639893,"Sem produto , sem explicações e esclarecimentos","Sem produto , sem explicações e esclarecimentos",Centauro," nas tal regras em letras minúsculos sobre do frete que ele era valido para todos os tênis e calçados, excertos, equipamentos esportivos, como bike, patins...","Tudo começou quando efetuei o pagamento 23/04 e me foi cobrado o frete, sendo que estava bem grande no site escrito que o frete era grátis para todo Brasil, e nas tal regras em letras minúsculos sobre do frete que ele era valido para todos os tênis e calçados, excertos, equipamentos esportivos, como bike, patins, suplementos etc.....Muito aborrecida pedi o cancelamento na mesma hora qdo percebi que havia pago o frete, mas mesmo solicitando o cancelamento o produto me foi enviado , e a desculpa é q ele já havia saído do estoque para entrega, fiquei muito brava mas me conformei em deixar para lá e receber o produto, até que depois de dias depois dia 30/05 recebi um email que devido ao insucesso na entrega o produto havia voltado, sendo q passo o dia em casa nem tem como ser por ausência, mas não me foi dado explicações sobre o insucesso da entrega, desde então tento saber sobre o produto e ele nunca que chega aqui é nem no tal centro de distribuição, vai se completar 2 meses dessa enrolação.Não se consegue falar por meios algum com a empresa, nem telefone, nem chat, nem zap, nem sac, ou email, já mandei vários email pedindo explicações, pedindo para liberar o valor em vale, e nada!.... agora eu não quero e fazer compra alguma com eles, quero meu dinheiro  de volta, é muita falta de respeito, vc fica sem ter explicações e soluções para o seu problema, dei até opções para não perderem a compra que fiz, mas nem isso ajuda pq não responde, não resolvem nada, já tentei até fazer com que eu possa tirar em alguma loja física o produto , já que estão reabrindo os shoppings, mas ninguém responde, não se consegue comunicação com a centauro, completo absurdo e desrespeito",https://www.reclameaqui.com.br/centauro-loja-fisica/sem-produto-sem-explicacoes-e-esclarecimentos_ehyheHXwVTCT3x_3/, 18/06/20 às 02h48,Belém, Belém - PA,2
106628299,Atraso na entrega,Atraso na entrega,Corello Calçados," efetuei uma compra de calçados em loja concorrente, o prazo de entrega era de até 9 dias úteis e o produto foi recebido.Ademais, ontem 16/06, efetuei uma...","Efetuei a compra do pedido 1035752224959-01 em 28/05.No momento da compra o site indicava que o prazo para entrega seria de até 7 dias úteis,  que seria até 08/06.Ao receber o email de conformação da compra estranhei que havia um novo prazo, indicando que a compra chegaria até 12/06.Entendi, ok. Faz parte da pandemia.Porém, hoje está terminando o dia 17/06 e nada de receber o pedido.Encaminhei email para a empresa que disse que verificaria com os Correios mas até o momento não obtive resposta.Apenas para constar e reforçar que o problema não está relacionado à pandemia do covid19,  em 31/05 efetuei uma compra de calçados em loja concorrente, o prazo de entrega era de até 9 dias úteis e o produto foi recebido.Ademais, ontem 16/06, efetuei uma compra em loja de roupas e hoje, 17/06, por volta de 15h30 recebi o produto.Entendo que no caso do pedido questionado pode haver um problema de organização.Solicito apenas o recebimento do pedido.",https://www.reclameaqui.com.br/corello-calcados/atraso-na-entrega_t-tvb63dycvvZmfh/, 17/06/20 às 20h59,Carapicuíba, Carapicuíba - SP,2
106626309,"NUNCA COMPREM NA PORCARIA DAS CASAS BAHIA, SÓ IRÃO PASS...","NUNCA COMPREM NA PORCARIA DAS CASAS BAHIA, SÓ IRÃO PASSAR ESTRESSE... PÉSSIMOS!",Casas Bahia - Loja Online," EFETUADO ESTA COMPRA - ALÉM DO MAIS ATÉ MOVEIS E CALÇADOS EU COMPREI, AMBOS CHEGARAM CERTINHO EM MINHA RESIDÊNCIA, OU SEJA, PEÇA PARA SEU TRANSPORTADOR TER MENOS...","BEM, EM 18/05 TIVE A PÉSSIMA IDEIA DE REALIZAR UMA COMPRA DE UMA Caixa de Som Portátil Go 2 Black JBL com Bluetooth e à Prova dÁgua, PEDIDO 212275098 NA LOJA VIRTUAL DAS CASAS BAHIA, A QUAL PROMETE O PRAZO DE ENTREGA DE ATÉ 3 DIAS ÚTEIS. ENTÃO COMEÇA O PESADELO, ESTAMOS EM JUNHO E O PRODUTO AINDA NÃO CHEGOU, ENTREI EM CONTATO DIVERSAS VEZES ATRAVÉS DO CHAT ( O QUAL DEMORA 20 MINUTOS PARA TE ATENDER, E POR VEZES CAI E VOCÊ PRECISA SE RECONECTAR NOVAMENTE), CONFORME PRINT EM ANEXO, E AS EXPLICAÇÕES SÃO QUE MEU ENDEREÇO NÃO FOI LOCALIZADO E/ OU QUE NÃO HAVIA NINGUÉM EM CASA PARA RECEBER...EM PLENA PANDEMIA, DE HOME OFFICE, COMO VOCÊS TEM A AUDÁCIA DE DIZER QUE NÃO ESTAMOS EM NOSSA RESIDÊNCIA???SE SOUBESSE DO STRESS QUE PASSARIA PELA INCOMPETÊNCIA DE VOCÊS, EU JAMAIS TERIA EFETUADO ESTA COMPRA - ALÉM DO MAIS ATÉ MOVEIS E CALÇADOS EU COMPREI, AMBOS CHEGARAM CERTINHO EM MINHA RESIDÊNCIA, OU SEJA, PEÇA PARA SEU TRANSPORTADOR TER MENOS PREGUIÇA, E ENTRAR EM CONTATO CONOSCO COMO MENTEM NO STATUS DO PEDIDO QUE FARÃO, PORÉM NUNCA RECEBI UMA LIGAÇÃO DO TRANSPORTADOR PEDINDO INFORMAÇÕES!ESTOU INDIGNADA, POIS PRECISO DO PRODUTO, JÁ SE PASSARAM MAIS DE DUAS SEMANAS, E O CHAT SIMPLESMENTE FICA CRIANDO PROTOCOLOS ME PEDINDO PARA AGUARDAR... JÁ AGUARDEI TEMPO DEMAIS... SEJAM CAPAZES DE REALIZAR UMA SIMPLES ENTREGA, NEM APÓS EU RECLAMAR NO PROCON VOCÊS NÃO SÃO CAPAZES DE ME DAR UM RETORNO.",https://www.reclameaqui.com.br/casas-bahia-loja-online/nunca-comprem-na-porcaria-das-casas-bahia-so-irao-passar-estresse-pessi_BdJedKnfKWYKaNTW/, 17/06/20 às 20h28,São Paulo, São Paulo - SP,2
106563161,Falta de produto,Falta de produto,Zantinni.com,"Realizei uma compra no site da Zatinni, de 02 calçados, um entregue pela Zatinni mesmo e o outro pela Modaze, foi disponibilizado somente rastreio do produto...","Realizei uma compra no site da Zatinni, de 02 calçados, um entregue pela Zatinni mesmo e o outro pela Modaze, foi disponibilizado somente rastreio do produto da Zatinni, um mocassim Vizzano dourado que foi corretamente entregue ontem (16/06), até agora nada do têsnis que deve ser entregue pela Modaze e nem número para verificar entrega.Meu pedido é o número 45300264, ao clicar em acompanhar entrega o site direciona para os Correios e aparece a tela anexada.",https://www.reclameaqui.com.br/zantinni-com/falta-de-produto_tyxGHjOSQEkGhb8s/, 17/06/20 às 09h10,Três Corações, Três Corações - MG,2
106487925,Atraso de mais de 10 dias e SEM RETORNO,Atraso de mais de 10 dias e SEM RETORNO,Americanas Marketplace," número dos calçados que eu comprei, somente a quantidade. Será que o pedido depois dessa demora toda virá correto?Preciso do meu pedido com urgência....","Bom dia,Até o momento não recebi nenhum retorno da empresa sobre meu produto. Primeira previsão de entrega era 03/06, segunda previsão de entrega 09/06 e até o momento não recebi a mercadoria (16/06).Já enviei diversas mensagens pelo site e não tive nenhum retorno.Na nota também não discrimina o número dos calçados que eu comprei, somente a quantidade. Será que o pedido depois dessa demora toda virá correto?Preciso do meu pedido com urgência.",https://www.reclameaqui.com.br/americanas-marketplace/atraso-de-mais-de-10-dias-e-sem-retorno_Ovuk0fccOn-TbPuO/, 17/06/20 às 08h33,Jundiaí, Jundiaí - SP,2
106537157,PRAZO DE ENTREGA,PRAZO DE ENTREGA,Jdk Calçados,"Efetuei uma compra no dia 07/06/2020 ás 15:13hrs, no site da empresa JDK Calçados de número de pedido 54311. A empresa me deu um prazo de entrega de 6 dias...","Efetuei uma compra no dia 07/06/2020 ás 15:13hrs, no site da empresa JDK Calçados de número de pedido 54311. A empresa me deu um prazo de entrega de 6 dias úteis a partir da confirmação do pagamento, cujo o mesmo foi aprovado no dia 7. Aguardei todo o período de 6 dias ÚTEIS, paguei pelo frete e meu produto não chegou. Quando tento entrar em contato com a empresa por E-mail eles não respondem mesmo com insistência e quando tento contato pelo wpp eles me deram uma simples resposta de que ""o produto estava no setor de envio e que eu receberia o rastreio pelo E-mail."" - coisa que não aconteceu. Agora eu tento contato pelo wpp e eles ficam o dia INTEIRO online porém não respondem e não me dão um parecer sobre onde meu produto está e sem o rastreio eu não consigo verificar quando irá chegar. Gostaria de uma solução rápida pois se necessário irei cancelar o pedido.",https://www.reclameaqui.com.br/jdk-calcados/prazo-de-entrega_Vp-8SJ1iG84D-tFz/, 16/06/20 às 19h03,Rio de Janeiro, Rio de Janeiro - RJ,2
106501183,Não recebi meu pedido e Não Consigo falar com a Netshoe...,Não recebi meu pedido e Não Consigo falar com a Netshoes,Netshoes,"REALIZEI A COMPRA NO DIA 27/05/2020, DE 2 PARES DE CALÇADOS PELO SITE DA NETSHOES, COM A DATA DE PREVISÃO DE ENTREGA QUE SERIA ATE O DIA 12/06/2020, NO DIA 04...","REALIZEI A COMPRA NO DIA 27/05/2020, DE 2 PARES DE CALÇADOS PELO SITE DA NETSHOES, COM A DATA DE PREVISÃO DE ENTREGA QUE SERIA ATE O DIA 12/06/2020, NO DIA 04/06/2020, VERIFIQUEI PELO CÓDIGO DE RASTREIO QUE MANDA PARA O SITE DA EMPRESA DE ENTREGA TOTAL EXPRESS, A INFORMAÇÃO DE DESTINATÁRIO DESCONHECIDO, TENTEI CONTATO COMA EMPRESA TOTAL EXPRESS NÃO CONSEGUI, ENTÃO NO DIA 08/06/2020, TENTEI CONTATO COM A NETSHOES PELO WHATSAPP, FOI O ÚNICO CANAL QUE ACHEI DE CONTATO COM A EMPRESA, TAMBÉM SEM SUCESSO, CAI EM UM ATENDIMENTO ELETRÔNICO, QUE NÃO RESOLVE NADA, RESOLVI AGUARDAR ATÉ A DATA LIMITE PARA ENTREGA, TAMBÉM NÃO ENTREGARAM, AGORA NÃO SEI O QUE FAZER, ESTOU SEM MEU DINHEIRO, SEM O PRODUTO E SEM CONSEGUIR CONTATO COM A EMPRESA. DESCASO TOTAL.",https://www.reclameaqui.com.br/netshoes/nao-recebi-meu-pedido-e-nao-consigo-falar-com-a-netshoes_rS5NRpNMF-axI423/, 16/06/20 às 12h54,Cidade Ocidental, Cidade Ocidental - GO,2
106482211,Não compre prazos,Não compre prazos,Esposende - Loja Virtual," que a marcar me deixou ainda não me dá NENHUM esclarecimento.Pra completar o Telefone disponibilizado pela empresa não existe, pelo menos é a informação dada.Solicito um retratação por parte da loja esposende calçados....","Fiz 3 compras no site da ESPOSENDE. Em 29/05 com a intenção de presente para o dia dos namorados o prazo me dado para entrega fora até o dia 11/06. Acabo de verificar que o pedido só foi postado dia 12/06 isso depois deu ter me manifestado no Instagram da marca. Se o nome disso num for descaso com o cliente, por favor me expliquem outro nome. O fato é: CADÊ OS MEUS PEDIDOS?????Fiz as compras com a intensão de presentes para o dia dos namorados, além do constrangimento que a marcar me deixou ainda não me dá NENHUM esclarecimento.Pra completar o Telefone disponibilizado pela empresa não existe, pelo menos é a informação dada.Solicito um retratação por parte da loja esposende calçados.",https://www.reclameaqui.com.br/esposende-loja-virtual/nao-compre-prazos_6dl2gUFmN6O_j8tq/, 16/06/20 às 10h12,Recife, Recife - PE,2
106457631,Comprei o produto entrega atrasada e não respondem aos ...,Comprei o produto entrega atrasada e não respondem aos meus chamados,CatBoots Outlet,No dia 07.06 comprei 3 calçados (2 botas e 1 tênis) do site cat boots pedido n. 23293 e no ato da compra a informação é que seria entregue em até 7 dias....,"No dia 07.06 comprei 3 calçados (2 botas e 1 tênis) do site cat boots pedido n. 23293 e no ato da compra a informação é que seria entregue em até 7 dias.Pois bem, eles não dão a menor satisfação, o fone que consta como contato não recebe chamadas e o WhatsApp também não respondem. No site consta que está em preparação para envio. Estou bem desconfiado que seja [Editado pelo Reclame Aqui] / [Editado pelo Reclame Aqui]. Já estou achando também que os produtos que vendem ou não existem ou são falsos",https://www.reclameaqui.com.br/catboots-outlet/comprei-o-produto-entrega-atrasada-e-nao-respondem-aos-meus-chamados_l77M7HfIOhagcKRG/, 15/06/20 às 20h47,Curitiba, Curitiba - PR,2
106435771,Pedido atrasado e sem resposta,Pedido atrasado e sem resposta,Shoestock,Dia 05/06/2020 efetuei o compra de dois calçados através da loja online da Shoestock. No dia 12/06/2020 recebi um e-mail da empresa informando que meu pedido...,"Dia 05/06/2020 efetuei o compra de dois calçados através da loja online da Shoestock. No dia 12/06/2020 recebi um e-mail da empresa informando que meu pedido seria entregue no mesmo dia, entretanto a entrega não ocorreu. Ao tentar falar com a empresa pelo chat virtual, única opção de atendimento disponível, não obtive sucesso, tendo minha conversa encerrada várias vezes sem nenhuma resposta. Gostaria de um posicionamento.",https://www.reclameaqui.com.br/shoestock/pedido-atrasado-e-sem-resposta_UKv16vLYmYnkCFtc/, 15/06/20 às 16h34,São Paulo, São Paulo - SP,2
106424645,Total descaso na entrega,Total descaso na entrega,Netshoes,Efetuei uma compra de 2 calçados no dia 19 de maio e desde lá venho acompanhando a status da entrega foi prometido de 12 a 13 dias e chegou no centro de...,"Efetuei uma compra de 2 calçados no dia 19 de maio e desde lá venho acompanhando a status da entrega foi prometido de 12 a 13 dias e chegou no centro de distribuição na minha cidade desde o mês passado, comprei na Netshoes por já ter comprado e confiar, mas infelizmente não voltarei a comprar por conta disso, se soubesse que demo",https://www.reclameaqui.com.br/netshoes/total-descaso-na-entrega_GqCjro9VgcCTOw9Y/, 15/06/20 às 14h53,Bragança Paulista, Bragança Paulista - SP,2
106424565,A transportadora disse que não faz a rota,A transportadora disse que não faz a rota,Calçado Net, direcionamento da Calçado net. Comprei esse tênis pq trabalho na linha de frente de enfrentamento ao Covid e só posso trabalhar com calçados fechados. Gostaria de uma solução com urgência....,"Fiz uma compra na calçado net no dia 12/05 com prazo de entrega de 10 dias úteis, que seria 26/05. Até hoje não recebi e para minha surpresa hoje a transportadora me informou que não tem rota de entrega para o meu município. Segundo a transportadora o meu produto está na sede deles desde  o 19/05 aguardando um direcionamento da Calçado net. Comprei esse tênis pq trabalho na linha de frente de enfrentamento ao Covid e só posso trabalhar com calçados fechados. Gostaria de uma solução com urgência.",https://www.reclameaqui.com.br/calcado-net/a-transportadora-disse-que-nao-faz-a-rota_XIq4WlIA5MDaGyC5/, 15/06/20 às 14h52,São Gonçalo, São Gonçalo - RJ,2
106410047,Atraso mesmo empresa SENA CALCADOS cobrando sedex,Atraso mesmo empresa SENA CALCADOS cobrando sedex,Sena Calçados,"Comprei 2 pares sapatenis carterpilar na Sena calçados,  loja virtual. A promoção me chamou atenção e ainda incluindo brindes como cinto e carteira. Paguei...","Comprei 2 pares sapatenis carterpilar na Sena calçados,  loja virtual. A promoção me chamou atenção e ainda incluindo brindes como cinto e carteira. Paguei Sedex dia 27 maio prazo 2 semana úteis. Quando entra no site com número da compra meu pedido 15623, diz que está em produção.  Ao reclamar além.do email número whats App 016 99319 8728 responderam pedindo desculpas que seria enviado ainda no último dia 14 ou hoje dia 16. Fiz a compra no total de 244,00 com envio Sedex. Se não cumprem prazo, porque cobrar Sedex?  Qual finalidade mensagem no site EM PRODUCAO ??? Conto com o apoio de vocês,  para co sumidores honestos como eu , o de a 1 parcela de 3 já foi descontada fatura, não sejam enganados.Obrigado.",https://www.reclameaqui.com.br/sena-calcados/atraso-mesmo-empresa-sena-calcados-cobrando-sedex_mn9VHU1HHGZnazPb/, 15/06/20 às 12h43,Rio de Janeiro, Rio de Janeiro - RJ,2
106361349,ATRASO NA ENTREGA,ATRASO NA ENTREGA,Arezzo - Loja Online,"COMPREI NA LOJA ON LINE EM 19/05/2020 UM PAR DE CALÇADOS PARA A MINHA ESPOSA, COM PRAZO DE ENTREGA  DE 9 DIAS ÚTEIS PARA SER ENTREGUE. NO DIA 09/06 FIZ UMA...","COMPREI NA LOJA ON LINE EM 19/05/2020 UM PAR DE CALÇADOS PARA A MINHA ESPOSA, COM PRAZO DE ENTREGA  DE 9 DIAS ÚTEIS PARA SER ENTREGUE. NO DIA 09/06 FIZ UMA RECLAMAÇÃO NO SITE E INFORMARAM QUE A PREVISÃO  DE ENTREGA ERA NO DIA 10/06, O QUE NÃO OCORREU E NENHUMA JUSTIFICATIVA FOI APRESENTADA. CONSIDERO UM DESRESPEITO COM O CLIENTE.",https://www.reclameaqui.com.br/arezzo-loja-online/atraso-na-entrega_fPTBJYuFqmEWsdoS/, 14/06/20 às 12h12,Santo André, Santo André - SP,2
106344337,Não recebi minha mercadoria,Não recebi minha mercadoria,Preçosvip,Comprei alguns calçados infantil no site espaço vip no dia 16 de Abril e até a presente data não chegou nada. Recebi um cód. De rastreamento que só dá como...,"Comprei alguns calçados infantil no site espaço vip no dia 16 de Abril e até a presente data não chegou nada. Recebi um cód. De rastreamento que só dá como inválido. O prazo máximo era 45 dias. Não recomendo a loja pra ninguém. Quando os sapatinhos chegarem...se chegarem, não irá servir mais no meu filho.",https://www.reclameaqui.com.br/precosvip/nao-recebi-minha-mercadoria_Vai4Fz4JLgxY8xow/, 13/06/20 às 18h51,São Vicente de Minas, São Vicente de Minas - MG,2
106332703,Minha mercadoria não chegou até agora,Minha mercadoria não chegou até agora,Calçados Bibi,Fez uma compra pelo o sati da biblioteca calçados e até agora não chegou...,Fez uma compra pelo o sati da biblioteca calçados e até agora não chegou,https://www.reclameaqui.com.br/calcados-bibi/minha-mercadoria-nao-chegou-ate-agora_bhXOKOuWj69um1zp/, 13/06/20 às 13h24,São Paulo, São Paulo - SP,2
106280695,FALTA DE INFORMAÇÕES E NAO ENTREGA,FALTA DE INFORMAÇÕES E NAO ENTREGA,OnTime Log,"Em Abril de 2019 fiz uma compra na loja Constance Calçados, com previsão de entrega da mercadoria em 28/05/2020.A entrega não foi realizada pela...","Em Abril de 2019 fiz uma compra na loja Constance Calçados, com previsão de entrega da mercadoria em 28/05/2020.A entrega não foi realizada pela transportadora conforme previsto, e ao ligar para o contato disponibilizado no site fui informada que a mercadoria estava em transito.Após 01 semana de espera, liguei novamente e fui informada que a mercadoria só havia sido entregue à transportadora no dia 03/06/2020, o que contradiz o e-mail enviado pela loja Constance, que informa ter disponibilizado para a empresa a mercadoria no dia 19/04/2020.Ontem, 11/06/2020, recebi uma ligação da ONETIME informando que o produto havia sido extraviado.Enfim, as informações estão desencontradas, e no final das contas não tive meu produto entregue.A ONTIME não trabalha com e-mails, protocolos ou outro método que evidencie os contatos, o que coloca em duvida ainda mais a confiabilidade das informações fornecidas.Espero que meu dinheiro seja devolvido, pois a mercadoria já considero como perdida.",https://www.reclameaqui.com.br/ontime-log/falta-de-informacoes-e-nao-entrega_iipcj85kPUofocYA/, 12/06/20 às 13h19,Salvador, Salvador - BA,2
106278003,Informação Falsa Enganosa no Prazo de Entrega,Informação Falsa Enganosa no Prazo de Entrega,Netshoes, CALÇADOS enviou o pedido só dia 01/06 e para minha surpresa vi que nos detalhes do pedido o prazo estimado foi para o dia 15/06/2020 de acordo com o código de...,"Realizei um pedido no dia 29/06/2020 as 09:36 - Pedido: 44677506 Entrega 2, com o prazo de entrega para o dia 11/06/2020, visto que o parceiro,vendedor PIXOLE CALÇADOS enviou o pedido só dia 01/06 e para minha surpresa vi que nos detalhes do pedido o prazo estimado foi para o dia 15/06/2020 de acordo com o código de rastreio dos correios PW830778759BR, entrei em contato pelo chat e fui informado que é por causa da situação de covid no país. informei que mesmo assim não seria uma justificativa plausível para isso, pois o site deixa claro o prazo de entrega do pedido, entendendo que já estão mais do que preparados para isso, pois se passam o prazo ,é para ser comprido pois eu como cliente comprei com essas promessas  de entrega dentro do prazo informado, então é uma informação falsa enganosa.OBS: visto que a empresa possui diversas reclamações no Reclame aqui com uma reputação ruim, não é de se esperar nada mais alem da entrega do meu pedido fora do prazo, então Netshoes Nuncamais!!",https://www.reclameaqui.com.br/netshoes/informacao-falsa-enganosa-no-prazo-de-entrega_m_J3JyTrv7ydDThc/, 12/06/20 às 12h42,Juiz de Fora, Juiz de Fora - MG,2
106263785,Prazo de entrega não foi cumprido,Prazo de entrega não foi cumprido,C&A - Loja Online,Comprei online 2 pares de calçados infantis em 27/05/2020 o prazo de 10 dias úteis expirou e não recebi nenhuma posição da empresa....,Comprei online 2 pares de calçados infantis em 27/05/2020 o prazo de 10 dias úteis expirou e não recebi nenhuma posição da empresa.,https://www.reclameaqui.com.br/cea-loja-online/prazo-de-entrega-nao-foi-cumprido_xa-3XMo8er70F9jb/, 12/06/20 às 09h44,São Gonçalo, São Gonçalo - RJ,2
105602083,Atraso na entrega e atendimento ruim,Atraso na entrega e atendimento ruim,Jadlog,"Fiz compras em um site de calçados e a entrega seria feita pela Jadlog até o dia 25/05/20. No entanto, hoje já é dia 02/06/20 e eu não recebi. O rastreamento...","Fiz compras em um site de calçados e a entrega seria feita pela Jadlog até o dia 25/05/20. No entanto, hoje já é dia 02/06/20 e eu não recebi. O rastreamento da entrega foi atualizado pela última vez no dia 30/05/20. Já enviei ao menos dois e-mails para a empresa e não fui respondida. Há uma grande demora no atendimento pelo chat, quando consegui, sequer encerram a conversa questionando se a dúvida foi sanada. Afinal, não adiantou de nada todas as tentativas pois sempre se encerravam dando três números de contato que nunca atentem. Minha entrega está com ""número não localizado"", em atraso e nenhum posicionamento ou contato da empresa. Péssimo atendimento ao cliente e péssima prestação de serviços! Não recomendo.",https://www.reclameaqui.com.br/jadlog/atraso-na-entrega-e-atendimento-ruim_TyMXpBRCGIGriGcN/, 02/06/20 às 16h57,Rio de Janeiro, Rio de Janeiro - RJ,2
105601583,Não entregaram a minha sandalia,Não entregaram a minha sandalia,Lojas Zyah,"Comprei uma sandália no sait da ZYAH calçados, falaram que chegaria em 45 dias uteis, já passou o prazo, não mandaram código de rastreio, não dão satisfação, envio mensagem e não respondem. Quero a devolução do meu dinheiro....","Comprei uma sandália no sait da ZYAH calçados, falaram que chegaria em 45 dias uteis, já passou o prazo, não mandaram código de rastreio, não dão satisfação, envio mensagem e não respondem. Quero a devolução do meu dinheiro.",https://www.reclameaqui.com.br/lojas-zyah/nao-entregaram-a-minha-sandalia_sDiB62Qkk3rwlm3Y/, 02/06/20 às 16h51,Três Lagoas, Três Lagoas - MS,2
